"","DP","LoF","MSE","df","label","DP.1","LoF(DP)","MSE(D)","weighted_1","weighted_2","weighted_3","weighted_4","weighted_5","weighted_6","weighted_7","weighted_8","weighted_9","weighted_10","weighted_11"
"60",0.168072131457649,0.0798936736507122,0.0664457887409399,9,79,0.727934249339509,0.827551770529568,0.901776011069514,0.776146427467152,0.810205926718796,0.863867081547657,0.81594709627894,0.792993338897312,0.818832918946038,0.836606376599642,0.781797591784726,0.759730962683897,0.839646540982205,0.792916580287732
"61",0.168366138623057,0.0808257390562007,0.0663969861056677,9,40,0.726663103686341,0.818008617747196,0.902438827988574,0.770984228771478,0.809795653009598,0.859187254493648,0.812524104601585,0.790151679741365,0.813891775837592,0.834125952006175,0.781078464660932,0.755918021534572,0.839568659619763,0.786350720687462
"62",0.16844369485592,0.0808043140885372,0.0664235710527392,9,39,0.726328527477175,0.818225509733489,0.90207764161908,0.77090889839785,0.809447172524106,0.859129174299741,0.812362770445325,0.789943053695526,0.813824505247211,0.833918269958091,0.780734506004362,0.755752756278888,0.839215789834207,0.78636898733278
"63",0.161645050121732,0.0758550885020624,0.0678116078014152,10,84,0.756877248980892,0.871611283954414,0.883613001753984,0.812220875612121,0.817793725783772,0.877591626542553,0.835353181240857,0.815002537435433,0.844273794062245,0.847165229448704,0.796962095848157,0.793337375816025,0.839169869452268,0.831553851980755
"64",0.175858564086603,0.08830133455496,0.065029379223111,8,20,0.695703740576801,0.748755966339407,0.921417658280174,0.721742562525949,0.800645809018591,0.830612406076243,0.782961465965349,0.760171137229466,0.774266314924853,0.815491472575766,0.7640147373678,0.712956431280676,0.839033175861944,0.730636969815692
"65",0.161793570402276,0.0758692246082256,0.0678101319075463,10,83,0.756182464750118,0.87144888359107,0.883632233673685,0.811772360146386,0.817427183541151,0.877519414907737,0.835051684950883,0.814594864967251,0.844005928008761,0.846940507846159,0.796480079216988,0.792802554384877,0.838925188246903,0.831196066477008
"66",0.175907979103445,0.0882682262071029,0.065042034477481,8,25,0.695508307645146,0.749036815678505,0.921238377682017,0.721776508371162,0.800455460971677,0.830687342445863,0.782935230622542,0.76009864341858,0.774319449309324,0.815431308953023,0.763822103552848,0.712912018012019,0.83884577576256,0.730751221573156
"67",0.168381089803542,0.0798780851324649,0.0665063471885728,9,59,0.726598580578503,0.827713270468557,0.90095488409966,0.775509695263988,0.809093653387593,0.863557938798984,0.815253181705878,0.79212371040049,0.81835050801035,0.835882316845338,0.780603890395468,0.758850694863304,0.838623209551818,0.79253440962689
"68",0.161781225080275,0.075835063158596,0.0678684747632909,10,76,0.756240168083829,0.871841445499791,0.88287262285113,0.811986158310109,0.817106933455805,0.877339696867024,0.83495890450025,0.814542521803087,0.844030621477687,0.846687870059598,0.796292290309982,0.792961918589661,0.83846565994208,0.831466815531142
"69",0.168403384644196,0.079871641458806,0.0665348630474497,9,73,0.726502386552431,0.827780046537016,0.90056874815299,0.77548963845407,0.808866703967769,0.863407690639749,0.81512264206588,0.792002366042868,0.818268732051202,0.835692367386586,0.780423468512493,0.758804121975613,0.838346578729531,0.792542056550599
"70",0.168423817125726,0.0798517845117594,0.0665377740564887,9,61,0.726414250284959,0.82798589271379,0.900529348521678,0.775539007079728,0.808799945330103,0.863496147386131,0.815145348365962,0.791994890468017,0.818336694008652,0.835700686130302,0.780348968387568,0.758805638367223,0.838288224968966,0.792641384157895
"71",0.176255961929947,0.0882571537748669,0.0650492096439549,8,22,0.694135162906668,0.749130787204088,0.921136761709153,0.721108882911804,0.799620795220024,0.830693630300487,0.782423588804054,0.759350813783827,0.773964182496797,0.815009141816878,0.762788379651699,0.712003144993521,0.838231720887332,0.730331073213226
"72",0.16186602385219,0.0758104540680604,0.0678903378055567,10,77,0.755843987118857,0.872124456930454,0.882588307260833,0.811905183374378,0.816761326915343,0.877340782229473,0.83481376075555,0.814329635284325,0.843989057202663,0.846509315631369,0.795928699750067,0.792770711282684,0.838139226986023,0.831501488902925
"73",0.176059463215032,0.0882233034315348,0.0651003884105867,8,21,0.69490988222591,0.749418220720644,0.920412608681583,0.721649587749438,0.799752347604033,0.830526326811498,0.782609469250061,0.759697934675418,0.774176324462698,0.814994097901604,0.76315574570355,0.712623939696707,0.838103914042491,0.730789549001928
"74",0.162012105436885,0.0757749448435551,0.067945136052224,10,82,0.755162464666426,0.872533146942722,0.881876493368374,0.811729192371704,0.816063739093611,0.87719238025277,0.834468662863127,0.813893580180044,0.843826203893428,0.84607617490005,0.795236281074151,0.792417834965275,0.837436673995699,0.831511170842455
"75",0.162000504529587,0.0758078392938907,0.0679498141560352,10,75,0.755216542089042,0.8721545383643,0.881815779298206,0.811582118230036,0.816064864824571,0.876971854688725,0.834348715476284,0.813820405008029,0.843643689869366,0.845970400221844,0.795255994345582,0.792341027642245,0.837418225497522,0.831290456573644
"76",0.162123280752479,0.0757718042698619,0.0679329003104284,10,80,0.754644615379485,0.872569311511774,0.882035332649771,0.811467641054001,0.815857349270449,0.877289554787511,0.834339487393435,0.813659534847999,0.843736976518593,0.846016034547568,0.794920406354432,0.792066471720695,0.837345738061001,0.831344029810094
"77",0.176414639221916,0.0873396703541362,0.0651530463576207,8,35,0.693510818530281,0.757000236154741,0.919668713482404,0.724560455312937,0.798623942956804,0.834379669748914,0.784501098187005,0.760691348532764,0.777533609188137,0.816306058888376,0.761925714503375,0.714059111518757,0.837089745264198,0.735216237611863
